[Frame 0518] time = 0.031s, FPS ~ 32.7
[Frame 0519] time = 0.030s, FPS ~ 33.3
[Frame 0520] time = 0.020s, FPS ~ 50.0
[Frame 0521] time = 0.020s, FPS ~ 49.5
[Frame 0522] time = 0.020s, FPS ~ 49.4
[Frame 0523] time = 0.020s, FPS ~ 49.8
[Frame 0524] time = 0.020s, FPS ~ 50.0
[Frame 0525] time = 0.020s, FPS ~ 49.4
[Frame 0526] time = 0.020s, FPS ~ 49.6
[Frame 0527] time = 0.020s, FPS ~ 49.7
[Frame 0528] time = 0.021s, FPS ~ 47.9
[Frame 0529] time = 0.020s, FPS ~ 49.8
[Frame 0530] time = 0.020s, FPS ~ 49.6
[Frame 0531] time = 0.020s, FPS ~ 49.2
[Frame 0532] time = 0.020s, FPS ~ 50.7
[Frame 0533] time = 0.020s, FPS ~ 48.8
[Frame 0534] time = 0.020s, FPS ~ 50.0
[Frame 0535] time = 0.020s, FPS ~ 48.9
[Frame 0536] time = 0.020s, FPS ~ 49.6
[Frame 0537] time = 0.020s, FPS ~ 49.8
[Frame 0538] time = 0.020s, FPS ~ 50.0
[Frame 0539] time = 0.020s, FPS ~ 48.8
[Frame 0540] time = 0.020s, FPS ~ 49.8
[Frame 0541] time = 0.020s, FPS ~ 50.2
[Frame 0542] time = 0.020s, FPS ~ 50.0
[Frame 0543] time = 0.021s, FPS ~ 48.6
[Frame 0544] time = 0.020s, FPS ~ 49.9
[Frame 0545] time = 0.030s, FPS ~ 33.0
[Frame 0546] time = 0.020s, FPS ~ 49.6
[Frame 0547] time = 0.020s, FPS ~ 50.0
[Frame 0548] time = 0.020s, FPS ~ 48.8
[Frame 0549] time = 0.021s, FPS ~ 48.6
[Frame 0550] time = 0.020s, FPS ~ 48.9
[Frame 0551] time = 0.021s, FPS ~ 48.6
[Frame 0552] time = 0.020s, FPS ~ 49.6
[Frame 0553] time = 0.020s, FPS ~ 49.8
[Frame 0554] time = 0.020s, FPS ~ 50.0
[Frame 0555] time = 0.020s, FPS ~ 49.9
[Frame 0556] time = 0.020s, FPS ~ 49.5
[Frame 0557] time = 0.032s, FPS ~ 30.8
[Frame 0558] time = 0.020s, FPS ~ 51.2
[Frame 0559] time = 0.031s, FPS ~ 32.7
[Frame 0560] time = 0.031s, FPS ~ 32.4
[Frame 0561] time = 0.020s, FPS ~ 49.4
[Frame 0562] time = 0.020s, FPS ~ 49.4
[Frame 0563] time = 0.020s, FPS ~ 49.6
[Frame 0564] time = 0.020s, FPS ~ 49.0
[Frame 0565] time = 0.030s, FPS ~ 33.2
[Frame 0566] time = 0.020s, FPS ~ 49.5
[Frame 0567] time = 0.020s, FPS ~ 49.7
[Frame 0568] time = 0.020s, FPS ~ 48.9
[Frame 0569] time = 0.020s, FPS ~ 49.4
[Frame 0570] time = 0.021s, FPS ~ 48.6
[Frame 0571] time = 0.020s, FPS ~ 49.0
[Frame 0572] time = 0.020s, FPS ~ 48.9
[Frame 0573] time = 0.020s, FPS ~ 49.4
[Frame 0574] time = 0.020s, FPS ~ 49.6
[Frame 0575] time = 0.020s, FPS ~ 49.9
[Frame 0576] time = 0.021s, FPS ~ 48.4
[Frame 0577] time = 0.031s, FPS ~ 32.6
[Frame 0578] time = 0.021s, FPS ~ 48.7
[Frame 0579] time = 0.020s, FPS ~ 48.9
[Frame 0580] time = 0.020s, FPS ~ 49.8
[Frame 0581] time = 0.030s, FPS ~ 32.8
[Frame 0582] time = 0.021s, FPS ~ 48.0
[Frame 0583] time = 0.020s, FPS ~ 49.5
[Frame 0584] time = 0.031s, FPS ~ 32.5
[Frame 0585] time = 0.020s, FPS ~ 49.5
[Frame 0586] time = 0.020s, FPS ~ 49.0
[Frame 0587] time = 0.021s, FPS ~ 48.1
[Frame 0588] time = 0.031s, FPS ~ 32.8
[Frame 0589] time = 0.021s, FPS ~ 47.8
[Frame 0590] time = 0.020s, FPS ~ 49.7
[Frame 0591] time = 0.020s, FPS ~ 50.0
[Frame 0592] time = 0.020s, FPS ~ 50.2
[Frame 0593] time = 0.021s, FPS ~ 48.4
[Frame 0594] time = 0.021s, FPS ~ 47.9
[Frame 0595] time = 0.030s, FPS ~ 33.2
[Frame 0596] time = 0.020s, FPS ~ 48.9
[Frame 0597] time = 0.021s, FPS ~ 48.7
[Frame 0598] time = 0.020s, FPS ~ 49.1
[Frame 0599] time = 0.031s, FPS ~ 32.8
[Frame 0600] time = 0.020s, FPS ~ 50.0
[Frame 0601] time = 0.030s, FPS ~ 33.1
[Frame 0602] time = 0.030s, FPS ~ 33.2
[Frame 0603] time = 0.020s, FPS ~ 49.2
[Frame 0604] time = 0.020s, FPS ~ 49.8
[Frame 0605] time = 0.020s, FPS ~ 50.2
[Frame 0606] time = 0.020s, FPS ~ 49.8
[Frame 0607] time = 0.020s, FPS ~ 50.0
[Frame 0608] time = 0.020s, FPS ~ 50.0
[Frame 0609] time = 0.021s, FPS ~ 48.4
[Frame 0610] time = 0.021s, FPS ~ 48.6
[Frame 0611] time = 0.020s, FPS ~ 49.8
[Frame 0612] time = 0.020s, FPS ~ 49.4
[Frame 0613] time = 0.030s, FPS ~ 33.3
[Frame 0614] time = 0.021s, FPS ~ 48.7
[Frame 0615] time = 0.020s, FPS ~ 50.0
[Frame 0616] time = 0.020s, FPS ~ 49.8
[Frame 0617] time = 0.020s, FPS ~ 50.0
[Frame 0618] time = 0.020s, FPS ~ 50.2
[Frame 0619] time = 0.020s, FPS ~ 49.8
[Frame 0620] time = 0.020s, FPS ~ 49.5
[Frame 0621] time = 0.021s, FPS ~ 48.5
[Frame 0622] time = 0.020s, FPS ~ 49.8
[Frame 0623] time = 0.020s, FPS ~ 49.3
[Frame 0624] time = 0.030s, FPS ~ 33.3
[Frame 0625] time = 0.020s, FPS ~ 49.7
[Frame 0626] time = 0.020s, FPS ~ 49.3
[Frame 0627] time = 0.020s, FPS ~ 49.8
[Frame 0628] time = 0.020s, FPS ~ 50.0
[Frame 0629] time = 0.030s, FPS ~ 33.2
[Frame 0630] time = 0.020s, FPS ~ 49.0
[Frame 0631] time = 0.030s, FPS ~ 33.4
[Frame 0632] time = 0.020s, FPS ~ 48.8
[Frame 0633] time = 0.020s, FPS ~ 49.2
[Frame 0634] time = 0.020s, FPS ~ 48.9
[Frame 0635] time = 0.020s, FPS ~ 49.9
[Frame 0636] time = 0.020s, FPS ~ 50.2
[Frame 0637] time = 0.021s, FPS ~ 48.7
[Frame 0638] time = 0.020s, FPS ~ 48.9
[Frame 0639] time = 0.020s, FPS ~ 50.0
[Frame 0640] time = 0.020s, FPS ~ 49.3
[Frame 0641] time = 0.020s, FPS ~ 49.7
[Frame 0642] time = 0.020s, FPS ~ 49.3
[Frame 0643] time = 0.020s, FPS ~ 50.0
[Frame 0644] time = 0.020s, FPS ~ 50.0
[Frame 0645] time = 0.020s, FPS ~ 49.8
[Frame 0646] time = 0.020s, FPS ~ 50.0
[Frame 0647] time = 0.020s, FPS ~ 50.0
[Frame 0648] time = 0.020s, FPS ~ 50.0
[Frame 0649] time = 0.020s, FPS ~ 49.3
[Frame 0650] time = 0.020s, FPS ~ 49.9
[Frame 0651] time = 0.020s, FPS ~ 49.9
[Frame 0652] time = 0.020s, FPS ~ 50.0
[Frame 0653] time = 0.020s, FPS ~ 50.2
[Frame 0654] time = 0.020s, FPS ~ 49.9
[Frame 0655] time = 0.021s, FPS ~ 48.7
[Frame 0656] time = 0.030s, FPS ~ 33.4
[Frame 0657] time = 0.020s, FPS ~ 49.7
[Frame 0658] time = 0.020s, FPS ~ 50.3
[Frame 0659] time = 0.030s, FPS ~ 33.2
[Frame 0660] time = 0.030s, FPS ~ 33.3
[Frame 0661] time = 0.020s, FPS ~ 48.9
[Frame 0662] time = 0.020s, FPS ~ 50.1
[Frame 0663] time = 0.020s, FPS ~ 48.8
[Frame 0664] time = 0.021s, FPS ~ 48.8
[Frame 0665] time = 0.020s, FPS ~ 49.1
[Frame 0666] time = 0.020s, FPS ~ 49.5
[Frame 0667] time = 0.020s, FPS ~ 49.7
[Frame 0668] time = 0.020s, FPS ~ 49.0
[Frame 0669] time = 0.021s, FPS ~ 48.6
[Frame 0670] time = 0.020s, FPS ~ 49.5
[Frame 0671] time = 0.020s, FPS ~ 48.9
[Frame 0672] time = 0.030s, FPS ~ 32.9
[Frame 0673] time = 0.020s, FPS ~ 49.8
[Frame 0674] time = 0.021s, FPS ~ 48.4
[Frame 0675] time = 0.020s, FPS ~ 50.0
[Frame 0676] time = 0.020s, FPS ~ 49.9
[Frame 0677] time = 0.031s, FPS ~ 32.7
[Frame 0678] time = 0.020s, FPS ~ 50.1
[Frame 0679] time = 0.020s, FPS ~ 49.9
[Frame 0680] time = 0.020s, FPS ~ 49.2
[Frame 0681] time = 0.020s, FPS ~ 49.9
[Frame 0682] time = 0.020s, FPS ~ 48.8
[Frame 0683] time = 0.020s, FPS ~ 49.0
[Frame 0684] time = 0.021s, FPS ~ 48.6
[Frame 0685] time = 0.021s, FPS ~ 47.9
[Frame 0686] time = 0.020s, FPS ~ 49.7
[Frame 0687] time = 0.030s, FPS ~ 33.1
[Frame 0688] time = 0.021s, FPS ~ 48.7
[Frame 0689] time = 0.020s, FPS ~ 49.1
[Frame 0690] time = 0.021s, FPS ~ 48.7
[Frame 0691] time = 0.020s, FPS ~ 49.0
[Frame 0692] time = 0.032s, FPS ~ 31.7
[Frame 0693] time = 0.021s, FPS ~ 48.8
[Frame 0694] time = 0.021s, FPS ~ 47.9
[Frame 0695] time = 0.020s, FPS ~ 49.2
[Frame 0696] time = 0.020s, FPS ~ 49.3
[Frame 0697] time = 0.023s, FPS ~ 43.9
[Frame 0698] time = 0.021s, FPS ~ 47.9
[Frame 0699] time = 0.021s, FPS ~ 48.6
[Frame 0700] time = 0.020s, FPS ~ 48.8
[Frame 0701] time = 0.020s, FPS ~ 49.1
[Frame 0702] time = 0.020s, FPS ~ 49.3
[Frame 0703] time = 0.020s, FPS ~ 48.9
[Frame 0704] time = 0.021s, FPS ~ 48.4
[Frame 0705] time = 0.020s, FPS ~ 49.2
[Frame 0706] time = 0.020s, FPS ~ 49.0
[Frame 0707] time = 0.032s, FPS ~ 31.2
[Frame 0708] time = 0.031s, FPS ~ 32.6
[Frame 0709] time = 0.030s, FPS ~ 32.9
[Frame 0710] time = 0.020s, FPS ~ 49.8
[Frame 0711] time = 0.020s, FPS ~ 49.3
[Frame 0712] time = 0.021s, FPS ~ 48.8
[Frame 0713] time = 0.020s, FPS ~ 48.9
[Frame 0714] time = 0.020s, FPS ~ 49.2
[Frame 0715] time = 0.020s, FPS ~ 49.2
[Frame 0716] time = 0.020s, FPS ~ 49.2
[Frame 0717] time = 0.021s, FPS ~ 48.5
[Frame 0718] time = 0.030s, FPS ~ 33.3
[Frame 0719] time = 0.030s, FPS ~ 33.3
[Frame 0720] time = 0.020s, FPS ~ 50.0
[Frame 0721] time = 0.021s, FPS ~ 48.3
[Frame 0722] time = 0.030s, FPS ~ 33.0
[Frame 0723] time = 0.031s, FPS ~ 32.7
[Frame 0724] time = 0.020s, FPS ~ 49.9
[Frame 0725] time = 0.020s, FPS ~ 49.5
[Frame 0726] time = 0.020s, FPS ~ 49.1
[Frame 0727] time = 0.020s, FPS ~ 49.1
[Frame 0728] time = 0.020s, FPS ~ 48.9
[Frame 0729] time = 0.030s, FPS ~ 33.7
[Frame 0730] time = 0.030s, FPS ~ 33.0
[Frame 0731] time = 0.020s, FPS ~ 50.0
[Frame 0732] time = 0.020s, FPS ~ 50.0
[Frame 0733] time = 0.030s, FPS ~ 33.2
[Frame 0734] time = 0.020s, FPS ~ 49.3
[Frame 0735] time = 0.021s, FPS ~ 48.5
[Frame 0736] time = 0.020s, FPS ~ 48.8
[Frame 0737] time = 0.020s, FPS ~ 48.9
[Frame 0738] time = 0.020s, FPS ~ 49.1
[Frame 0739] time = 0.020s, FPS ~ 49.8
[Frame 0740] time = 0.020s, FPS ~ 49.5
[Frame 0741] time = 0.020s, FPS ~ 49.9
[Frame 0742] time = 0.020s, FPS ~ 49.0
[Frame 0743] time = 0.020s, FPS ~ 48.9
[Frame 0744] time = 0.020s, FPS ~ 49.5
[Frame 0745] time = 0.020s, FPS ~ 50.0
[Frame 0746] time = 0.021s, FPS ~ 48.7
[Frame 0747] time = 0.020s, FPS ~ 50.0
[Frame 0748] time = 0.020s, FPS ~ 49.2
[Frame 0749] time = 0.020s, FPS ~ 49.1
[Frame 0750] time = 0.023s, FPS ~ 43.3
[Frame 0751] time = 0.020s, FPS ~ 49.8
[Frame 0752] time = 0.020s, FPS ~ 50.0
[Frame 0753] time = 0.020s, FPS ~ 50.0
[Frame 0754] time = 0.020s, FPS ~ 50.0
[Frame 0755] time = 0.020s, FPS ~ 50.2
[Frame 0756] time = 0.020s, FPS ~ 48.8
[Frame 0757] time = 0.030s, FPS ~ 33.2
[Frame 0758] time = 0.020s, FPS ~ 50.1
[Frame 0759] time = 0.020s, FPS ~ 50.1
[Frame 0760] time = 0.020s, FPS ~ 49.8
[Frame 0761] time = 0.020s, FPS ~ 50.2
[Frame 0762] time = 0.030s, FPS ~ 33.3
[Frame 0763] time = 0.020s, FPS ~ 49.8
[Frame 0764] time = 0.020s, FPS ~ 50.0
[Frame 0765] time = 0.020s, FPS ~ 50.2
[Frame 0766] time = 0.021s, FPS ~ 48.5
[Frame 0767] time = 0.020s, FPS ~ 50.0
[Frame 0768] time = 0.020s, FPS ~ 50.1
[Frame 0769] time = 0.020s, FPS ~ 49.9
[Frame 0770] time = 0.030s, FPS ~ 33.4
[Frame 0771] time = 0.020s, FPS ~ 49.8
[Frame 0772] time = 0.020s, FPS ~ 50.2
[Frame 0773] time = 0.020s, FPS ~ 49.6
[Frame 0774] time = 0.020s, FPS ~ 49.9
[Frame 0775] time = 0.020s, FPS ~ 50.0
[Frame 0776] time = 0.020s, FPS ~ 50.0
[Frame 0777] time = 0.020s, FPS ~ 49.8
[Frame 0778] time = 0.030s, FPS ~ 33.3
[Frame 0779] time = 0.020s, FPS ~ 50.2
[Frame 0780] time = 0.020s, FPS ~ 49.8
[Frame 0781] time = 0.020s, FPS ~ 50.0
[Frame 0782] time = 0.020s, FPS ~ 50.0
[Frame 0783] time = 0.020s, FPS ~ 50.0
[Frame 0784] time = 0.020s, FPS ~ 50.2
[Frame 0785] time = 0.020s, FPS ~ 49.8
[Frame 0786] time = 0.020s, FPS ~ 50.2
[Frame 0787] time = 0.030s, FPS ~ 33.3
[Frame 0788] time = 0.020s, FPS ~ 49.8
[Frame 0789] time = 0.020s, FPS ~ 49.5
[Frame 0790] time = 0.020s, FPS ~ 49.8
[Frame 0791] time = 0.020s, FPS ~ 50.0
[Frame 0792] time = 0.020s, FPS ~ 50.1
[Frame 0793] time = 0.020s, FPS ~ 49.9
[Frame 0794] time = 0.030s, FPS ~ 33.4
[Frame 0795] time = 0.020s, FPS ~ 49.8
[Frame 0796] time = 0.020s, FPS ~ 50.0
[Frame 0797] time = 0.030s, FPS ~ 33.3
[Frame 0798] time = 0.020s, FPS ~ 49.7
[Frame 0799] time = 0.020s, FPS ~ 50.0
[Frame 0800] time = 0.030s, FPS ~ 33.3
[Frame 0801] time = 0.020s, FPS ~ 49.8
[Frame 0802] time = 0.020s, FPS ~ 49.7
[Frame 0803] time = 0.020s, FPS ~ 50.0
[Frame 0804] time = 0.030s, FPS ~ 33.2
[Frame 0805] time = 0.020s, FPS ~ 50.0
[Frame 0806] time = 0.030s, FPS ~ 33.4
[Frame 0807] time = 0.030s, FPS ~ 33.2
[Frame 0808] time = 0.020s, FPS ~ 50.0
[Frame 0809] time = 0.030s, FPS ~ 33.3
[Frame 0810] time = 0.020s, FPS ~ 49.0
[Frame 0811] time = 0.020s, FPS ~ 50.0
[Frame 0812] time = 0.020s, FPS ~ 49.8
[Frame 0813] time = 0.020s, FPS ~ 50.0
[Frame 0814] time = 0.030s, FPS ~ 33.4
[Frame 0815] time = 0.020s, FPS ~ 50.0
[Frame 0816] time = 0.020s, FPS ~ 49.8
[Frame 0817] time = 0.020s, FPS ~ 50.0
[Frame 0818] time = 0.030s, FPS ~ 33.3
[Frame 0819] time = 0.020s, FPS ~ 50.0
[Frame 0820] time = 0.020s, FPS ~ 50.2
[Frame 0821] time = 0.020s, FPS ~ 49.8
[Frame 0822] time = 0.020s, FPS ~ 50.2
[Frame 0823] time = 0.020s, FPS ~ 49.8
[Frame 0824] time = 0.020s, FPS ~ 50.0
[Frame 0825] time = 0.020s, FPS ~ 50.0
[Frame 0826] time = 0.020s, FPS ~ 50.2
[Frame 0827] time = 0.020s, FPS ~ 49.8
[Frame 0828] time = 0.030s, FPS ~ 33.4
[Frame 0829] time = 0.020s, FPS ~ 49.8
[Frame 0830] time = 0.020s, FPS ~ 50.0
[Frame 0831] time = 0.020s, FPS ~ 50.2
[Frame 0832] time = 0.030s, FPS ~ 33.3
[Frame 0833] time = 0.030s, FPS ~ 33.3
[Frame 0834] time = 0.020s, FPS ~ 50.0
[Frame 0835] time = 0.020s, FPS ~ 50.2
[Frame 0836] time = 0.030s, FPS ~ 33.2
[Frame 0837] time = 0.020s, FPS ~ 50.0
[Frame 0838] time = 0.020s, FPS ~ 50.0
[Frame 0839] time = 0.020s, FPS ~ 50.0
[Frame 0840] time = 0.020s, FPS ~ 50.2
[Frame 0841] time = 0.020s, FPS ~ 49.8
[Frame 0842] time = 0.020s, FPS ~ 50.0
[Frame 0843] time = 0.020s, FPS ~ 50.3
[Frame 0844] time = 0.030s, FPS ~ 33.3
[Frame 0845] time = 0.030s, FPS ~ 33.3
[Frame 0846] time = 0.020s, FPS ~ 49.7
[Frame 0847] time = 0.021s, FPS ~ 47.8
[Frame 0848] time = 0.020s, FPS ~ 48.9
[Frame 0849] time = 0.031s, FPS ~ 32.6
[Frame 0850] time = 0.020s, FPS ~ 48.8
[Frame 0851] time = 0.021s, FPS ~ 48.3
[Frame 0852] time = 0.021s, FPS ~ 48.1
[Frame 0853] time = 0.021s, FPS ~ 48.2
[Frame 0854] time = 0.021s, FPS ~ 48.8
[Frame 0855] time = 0.020s, FPS ~ 49.4
[Frame 0856] time = 0.020s, FPS ~ 49.3
[Frame 0857] time = 0.020s, FPS ~ 48.9
[Frame 0858] time = 0.020s, FPS ~ 49.4
[Frame 0859] time = 0.021s, FPS ~ 47.8
[Frame 0860] time = 0.030s, FPS ~ 33.0
[Frame 0861] time = 0.021s, FPS ~ 48.7
[Frame 0862] time = 0.020s, FPS ~ 49.8
[Frame 0863] time = 0.020s, FPS ~ 49.1
[Frame 0864] time = 0.020s, FPS ~ 50.0
[Frame 0865] time = 0.020s, FPS ~ 49.8
[Frame 0866] time = 0.020s, FPS ~ 49.7
[Frame 0867] time = 0.030s, FPS ~ 33.2
[Frame 0868] time = 0.020s, FPS ~ 50.2
[Frame 0869] time = 0.020s, FPS ~ 49.4
[Frame 0870] time = 0.020s, FPS ~ 49.3
[Frame 0871] time = 0.021s, FPS ~ 48.2
[Frame 0872] time = 0.020s, FPS ~ 49.8
[Frame 0873] time = 0.020s, FPS ~ 49.2
[Frame 0874] time = 0.030s, FPS ~ 33.1
[Frame 0875] time = 0.020s, FPS ~ 48.8
[Frame 0876] time = 0.020s, FPS ~ 49.1
[Frame 0877] time = 0.021s, FPS ~ 48.5
[Frame 0878] time = 0.020s, FPS ~ 49.0
[Frame 0879] time = 0.021s, FPS ~ 47.6
[Frame 0880] time = 0.020s, FPS ~ 48.8
[Frame 0881] time = 0.020s, FPS ~ 49.3
[Frame 0882] time = 0.031s, FPS ~ 32.3
[Frame 0883] time = 0.020s, FPS ~ 49.8
[Frame 0884] time = 0.020s, FPS ~ 50.0
[Frame 0885] time = 0.020s, FPS ~ 50.0
[Frame 0886] time = 0.020s, FPS ~ 49.3
[Frame 0887] time = 0.030s, FPS ~ 33.1
[Frame 0888] time = 0.021s, FPS ~ 48.7
[Frame 0889] time = 0.020s, FPS ~ 48.9
[Frame 0890] time = 0.031s, FPS ~ 32.6
[Frame 0891] time = 0.020s, FPS ~ 50.3
[Frame 0892] time = 0.030s, FPS ~ 33.3
[Frame 0893] time = 0.030s, FPS ~ 32.8
[Frame 0894] time = 0.020s, FPS ~ 49.0
[Frame 0895] time = 0.030s, FPS ~ 33.3
[Frame 0896] time = 0.020s, FPS ~ 49.1
[Frame 0897] time = 0.030s, FPS ~ 33.2
[Frame 0898] time = 0.020s, FPS ~ 50.8
[Frame 0899] time = 0.020s, FPS ~ 49.1
[Frame 0900] time = 0.030s, FPS ~ 33.2
[Frame 0901] time = 0.020s, FPS ~ 50.0
[Frame 0902] time = 0.020s, FPS ~ 49.5
[Frame 0903] time = 0.020s, FPS ~ 49.8
[Frame 0904] time = 0.020s, FPS ~ 50.2
[Frame 0905] time = 0.020s, FPS ~ 49.9
[Frame 0906] time = 0.020s, FPS ~ 49.9
[Frame 0907] time = 0.030s, FPS ~ 33.3
[Frame 0908] time = 0.020s, FPS ~ 49.6
[Frame 0909] time = 0.020s, FPS ~ 49.9
[Frame 0910] time = 0.020s, FPS ~ 48.8
[Frame 0911] time = 0.020s, FPS ~ 48.9
[Frame 0912] time = 0.020s, FPS ~ 50.2
[Frame 0913] time = 0.020s, FPS ~ 50.0
[Frame 0914] time = 0.030s, FPS ~ 33.2
[Frame 0915] time = 0.030s, FPS ~ 33.3
[Frame 0916] time = 0.030s, FPS ~ 32.8
[Frame 0917] time = 0.030s, FPS ~ 33.4
[Frame 0918] time = 0.031s, FPS ~ 32.4
[Frame 0919] time = 0.020s, FPS ~ 49.8
[Frame 0920] time = 0.030s, FPS ~ 33.3
[Frame 0921] time = 0.020s, FPS ~ 49.8
[Frame 0922] time = 0.020s, FPS ~ 49.6
[Frame 0923] time = 0.020s, FPS ~ 50.0
[Frame 0924] time = 0.020s, FPS ~ 50.0
[Frame 0925] time = 0.020s, FPS ~ 50.1
[Frame 0926] time = 0.020s, FPS ~ 50.1
[Frame 0927] time = 0.030s, FPS ~ 33.3
[Frame 0928] time = 0.030s, FPS ~ 33.3
[Frame 0929] time = 0.030s, FPS ~ 33.3
[Frame 0930] time = 0.020s, FPS ~ 49.4
[Frame 0931] time = 0.020s, FPS ~ 48.8
[Frame 0932] time = 0.030s, FPS ~ 33.2
[Frame 0933] time = 0.020s, FPS ~ 50.0
[Frame 0934] time = 0.020s, FPS ~ 50.2
[Frame 0935] time = 0.020s, FPS ~ 49.8
[Frame 0936] time = 0.030s, FPS ~ 33.3
[Frame 0937] time = 0.020s, FPS ~ 50.2
[Frame 0938] time = 0.020s, FPS ~ 50.0
[Frame 0939] time = 0.020s, FPS ~ 49.8
[Frame 0940] time = 0.020s, FPS ~ 49.0
[Frame 0941] time = 0.030s, FPS ~ 33.3
[Frame 0942] time = 0.020s, FPS ~ 49.0
[Frame 0943] time = 0.030s, FPS ~ 33.4
[Frame 0944] time = 0.020s, FPS ~ 49.8
[Frame 0945] time = 0.021s, FPS ~ 48.6
[Frame 0946] time = 0.020s, FPS ~ 49.0
[Frame 0947] time = 0.020s, FPS ~ 49.6
[Frame 0948] time = 0.030s, FPS ~ 32.8
[Frame 0949] time = 0.020s, FPS ~ 50.0
[Frame 0950] time = 0.020s, FPS ~ 49.5
[Frame 0951] time = 0.030s, FPS ~ 32.8
[Frame 0952] time = 0.021s, FPS ~ 48.2
[Frame 0953] time = 0.020s, FPS ~ 49.3
[Frame 0954] time = 0.030s, FPS ~ 32.9
[Frame 0955] time = 0.023s, FPS ~ 43.3
[Frame 0956] time = 0.021s, FPS ~ 48.4
[Frame 0957] time = 0.020s, FPS ~ 48.8
[Frame 0958] time = 0.030s, FPS ~ 33.1
[Frame 0959] time = 0.020s, FPS ~ 49.3
[Frame 0960] time = 0.021s, FPS ~ 48.7
[Frame 0961] time = 0.020s, FPS ~ 48.8
[Frame 0962] time = 0.031s, FPS ~ 32.5
[Frame 0963] time = 0.030s, FPS ~ 32.8
[Frame 0964] time = 0.020s, FPS ~ 49.8
[Frame 0965] time = 0.020s, FPS ~ 49.5
[Frame 0966] time = 0.020s, FPS ~ 49.2
[Frame 0967] time = 0.020s, FPS ~ 49.2
[Frame 0968] time = 0.020s, FPS ~ 49.1
[Frame 0969] time = 0.021s, FPS ~ 48.5
[Frame 0970] time = 0.020s, FPS ~ 49.3
[Frame 0971] time = 0.021s, FPS ~ 47.7
[Frame 0972] time = 0.020s, FPS ~ 49.0
[Frame 0973] time = 0.021s, FPS ~ 48.1
[Frame 0974] time = 0.020s, FPS ~ 49.3
[Frame 0975] time = 0.020s, FPS ~ 49.0
[Frame 0976] time = 0.020s, FPS ~ 50.0
[Frame 0977] time = 0.030s, FPS ~ 33.0
[Frame 0978] time = 0.020s, FPS ~ 50.0
[Frame 0979] time = 0.020s, FPS ~ 50.0
[Frame 0980] time = 0.020s, FPS ~ 50.0
[Frame 0981] time = 0.020s, FPS ~ 49.8
[Frame 0982] time = 0.020s, FPS ~ 50.2
[Frame 0983] time = 0.020s, FPS ~ 50.0
[Frame 0984] time = 0.020s, FPS ~ 50.0
[Frame 0985] time = 0.020s, FPS ~ 50.0
[Frame 0986] time = 0.020s, FPS ~ 50.0
[Frame 0987] time = 0.030s, FPS ~ 33.3
[Frame 0988] time = 0.020s, FPS ~ 50.0
[Frame 0989] time = 0.030s, FPS ~ 33.3
[Frame 0990] time = 0.020s, FPS ~ 50.0
[Frame 0991] time = 0.020s, FPS ~ 50.0
[Frame 0992] time = 0.020s, FPS ~ 50.0
[Frame 0993] time = 0.020s, FPS ~ 50.0
[Frame 0994] time = 0.020s, FPS ~ 50.0
[Frame 0995] time = 0.020s, FPS ~ 50.0
[Frame 0996] time = 0.020s, FPS ~ 50.0
[Frame 0997] time = 0.020s, FPS ~ 50.0
[Frame 0998] time = 0.030s, FPS ~ 33.3
[Frame 0999] time = 0.020s, FPS ~ 50.0
[Frame 1000] time = 0.020s, FPS ~ 50.0
[Frame 1001] time = 0.020s, FPS ~ 50.0
[Frame 1002] time = 0.020s, FPS ~ 50.0
[Frame 1003] time = 0.030s, FPS ~ 33.3
[Frame 1004] time = 0.020s, FPS ~ 50.0
[Frame 1005] time = 0.020s, FPS ~ 50.0
[Frame 1006] time = 0.030s, FPS ~ 33.3
[Frame 1007] time = 0.020s, FPS ~ 50.0
[Frame 1008] time = 0.020s, FPS ~ 50.0
[Frame 1009] time = 0.020s, FPS ~ 50.0
[Frame 1010] time = 0.020s, FPS ~ 50.0
[Frame 1011] time = 0.020s, FPS ~ 50.0
[Frame 1012] time = 0.020s, FPS ~ 50.0
[Frame 1013] time = 0.020s, FPS ~ 50.0
[Frame 1014] time = 0.020s, FPS ~ 50.0
[Frame 1015] time = 0.020s, FPS ~ 50.0
[Frame 1016] time = 0.020s, FPS ~ 50.0
[Frame 1017] time = 0.020s, FPS ~ 50.0
[Frame 1018] time = 0.030s, FPS ~ 33.3
[Frame 1019] time = 0.020s, FPS ~ 50.0
[Frame 1020] time = 0.020s, FPS ~ 50.0
[Frame 1021] time = 0.030s, FPS ~ 33.2
[Frame 1022] time = 0.020s, FPS ~ 50.2
[Frame 1023] time = 0.020s, FPS ~ 50.0
[Frame 1024] time = 0.020s, FPS ~ 50.0
[Frame 1025] time = 0.020s, FPS ~ 50.0
[Frame 1026] time = 0.020s, FPS ~ 50.0
[Frame 1027] time = 0.020s, FPS ~ 50.0
[Frame 1028] time = 0.020s, FPS ~ 50.0
[Frame 1029] time = 0.020s, FPS ~ 50.0
[Frame 1030] time = 0.030s, FPS ~ 33.3
[Frame 1031] time = 0.024s, FPS ~ 41.8
[Frame 1032] time = 0.020s, FPS ~ 50.0
[Frame 1033] time = 0.020s, FPS ~ 50.0
[Frame 1034] time = 0.020s, FPS ~ 50.0
[Frame 1035] time = 0.030s, FPS ~ 33.3
